Category,CV
devops,"Moved project build from windows to linux and create coverity cover 97% on jenkins
Recent experience:
High load like Haproxy, Keepalived
MySQL on Percona as an arbitration cluster
Exim, Cloud linux, cPanel & WHM.

Experience:
Luxoft 2017 – 2019 Luxoft, Automotive Here project 
DevOps Integration Engineer
Cloude: Docker Swarm, AWS bases knowledge
CI: Jenkins pipeline, GitLab, Bamboo
VCS: Git, Gerrit on Git, Stash
Virtualization: Docker local and on CI
Static Analizers: Coverity local and on the CI in Docker-container
Scripting: Bash, Python … 
Embeded system based on Yocto – Bitbake
use: Confluens, Jira, …
Good Knowledge of Linux, FreeBSD… 
 
2015-2016 CBT Center
System Administrator
• Creating, configuring, and maintaining servers based on Linux OS in data centers 
• Virtualization based on LXC containerization using LVM.
• Administration of the network building on the equipment L2 TP-Link, L3 Mikrotik, the creation of VLAN. 
• WEB: Apache, Nginx, 
• Mail: Postfix, Amavis, DKIM ... 
• Installation, configuration of servers based on Debian, Ubuntu, CentOS
 
2013-2015 ТОВ ""ARATOG"" Odessa
System Administrator
• Creating,  Configuring, and Maintaining high load servers based on Linux GENTOO OS. Cluster systems, Virtualization based on LXC containerization for productions and staging.
• LDAP  support
• Continuous integration systems based on jenkins, GIT, GitLab like storage 
• Support for Apache, Nginx, Memcached, 
• Building distributed system CDN
• Installation, Setup and support for databases: MongoDB, MySQL
 
2008-2013ТОВ «MD-GROUP» Odessa
System Administrator
• Work with the network, more than 450 work plases.
• Creating, configuring, and maintaining high-load servers running on FreeBSD, Linux, Win2k8, Win2k3, Cluster systems Virtualization.
WEB: Apache, Nginx
VPN: MPD
Mail: Postfix, Sendmail, Exim4
FTP: ftpd, vsftpd
Squid, Jabber, SMB
PostgreSQL, MSSQL
RDP, VNC.
• Scripting on UNIX shell (bash, sh), Tcl / Tk, PHP,
• Server virtualization: Hyper-V (win), VirtualBox (linux), Xen, 
• Setup and maintenance of routers, modems, switches of various brands for working with remote networks including. Cisco.
• IT project management.
 
2001-2008 “Future Without AIDS” Odessa 
IT consultant

Education:
1985-1990 Yeysk Higher Aviation School of Yeisk
• Faculty: flying
Specialty: military pilot
1990-1991
• Auto technician-diagnostics (Odessa)

Hobbies: Сomputers, English, Сars, Hunting, Reading.
Longtime project, positive team, good salary... etc."
devops,"
Recent work experience
April 2021 → present. «Industry Center of Digitalization and Cybersecurity».
Engineer of Information Systems Support Center
· VMware Cloud Infrastructure Administrator.
· Cloud Network Administrator.
· Administrator of Linux/Windows based servers.
· Helpdesk, T2 Technical Support.
May 2018 → April 2021. «Promtech project and service».
· System Administrator
· Administrator of Linux/Windows based servers.
· Helpdesk, Technical Support.
Technical skills
· OS: Ubuntu and Centos servers, Windows Server 2019, Windows.
· Administration: VMware Cloud Director, VMware vSphere, Palo Alto Network Security, BIG IP F5, Active Directory, Office 365, OpenVPN.
· Networks: OSI, TCP/IP, DNS, VPN, routing, NATing, firewall.
· Cloud Platforms: VMware, AWS (basics).
· IaaC: Terraform, Ansible.
· Application deployment: Docker, Docker-compose, Kubernetes.
· CI/CD: Git, Github Actions.
· Monitoring/Log management: Zabbix, Prometheus, Grafana, BIG IP F5.
· Linux apps deploying: Nginx, Apache, Mysql, Zabbix, OsTicket, Ansible.
· Programming languages: basics of Python, PowerShell, Bash.
· English level – Upper-intermediate.
"
devops,"
Recent Work Experience: 

- DevOps Expertise: CI/CD, Serverless, Jenkins
- Cloud Infrastructure Management: AWS Collaboration
- Leading team in Release Deployments
- Security Vulnerability Mitigation: Brinqa Coordination
- Client Collaboration: Project Execution
- Team Account Administration: AWS, PMI, IMDL
- Proactive Monitoring: Grafana, CloudWatch

Key Skills:

- Clouds: AWS, Azure
- Operating Systems: Windows Server, Linux
- Infrastructure Management: Terraform
- Configuration Management: Ansible, Chef
- Containers and Orchestration: Docker, Kubernetes
- CI/CD: Jenkins, GoCD
- Programming: Python, PowerShell, Bash
- Monitoring: Prometheus, Grafana
- Security/Vulnerability Management: Brinqa

With a strong technical background and a proven track record of driving successful outcomes, I am confident in my ability to excel in positions that may require the following:

- Client Engagement
- Requirement Analysis
- Collaborative Teamwork
- High-Level Decision Making
I would like: 
- An Interesting project
- Competent team to work with 
- Ability to grow, learn and lead
- Flexibility"
devops,"
- Resolve incidents generated by monitoring and alerting systems according to Runbooks and Escalation Policies within project SLA
- Maintaining procedural documents and reports
- Documenting troubleshooting and problem resolution steps
- Respond to customer’s calls, emails, messages and act accordingly regarding issues
- Configure & maintain server monitoring solutions
- Research, analyze, propose and implement new technology solutions for the infrastructure
- Maintain good and smooth communication with customers and other professionals through different channels like web, messengers, email, and phone
"
devops,"I always create the infrastructure that allows business to work flawlessly. Scalable, reliable, secure, and cost efficient.
Resourceful and Innovative Technology Leader delivering change and innovation to drive competitive advantage and bottom-line gains. 
Develop and deploy business-driven, scalable and innovative technology solutions, acting as a liaison between business users and technical teams and translate competing priorities into detailed action plans.
Would love to work with Kubernetes.
Prefer product companies over outsourcing ones."
devops,"
Responded for information systems implementation, IT support, infrastructure, security. Implementation of Azure and Office 365. Implementation Azure Windows Virtual Desktops infrastructure.

Architecture design, configuration of a fault-tolerant IT infrastructure. Information systems implementation.

TCP/IP, DNS, DHCP, MySQL, MsSQL, Zabbix, VoIP, Firewalls, OpenVPN,  ipsec, FortiSSL-VPN, Postfix, Courier-IMAP, Samba, FTP, Squid 

bash, sh, Perl, PowerShell

Proxmox VE, Hyper-V, VirtualBox 

Azure Infrastructure,  Google Workspace
 
Fortigate, Aruba, Mikrotik 
Miro, Trello

FreeBSD, Ubuntu, Debian, Proxmox, PfSense, RDS & other  Microsoft Servers
"
devops,"
Responsibilities: 
•	automate integration routine; 
•	participate in releases and deployment to various environments; 
•	identify potential problems and risks; 
•	perform integration setups, troubleshooting issues in the process and after the configuration is completed; 
•	analyze defects and/or test results; 
•	deduct the chain of events leading to a failure; 
•	maintain new product functionality; 
•	sustain the process of knowledge sharing with the related teams; 
•	communicate with customers and stakeholders.


Knowledge & practical skills:
•	Linux (Debian, Ubuntu) server administration
•	Cloud: GCP, AWS (basics)
•	DB: MySQL, Couchbase
•	IaC: Terraform
•	CM: Ansible
•	CI/CD: Jenkins
•	Languages: Python
•	Containers: Docker, Docker Compose
•	Logging: ELK stack
•	Networking: VPN, NAT, IPsec, VLAN, DNS, OSPF, Spanning Tree, DHCP
•	Web-servers: nginx, apache
•	Monitoring: Grafana, Sensu, Zabbix
•	SCM: Git
"
devops,"transferred from sysadmins to devops team
Responsibilities:

- Configuration management of infrastructure and deployment of software using Ansible
- Using Docker -Compose file and Dockerfile to create images, services.
- Problem-solving any kind of incidents including production ones.
- Optimize and automate everything.

Stack:
Orchestration: Hashicorp Nomad
CI/CD: GitLab ,Docker, Consul, Vault Gravitee.io API Management
Monitoring: Centreon,Grafana(Prometheus),PRTG
Log Management : ELK Stack
Other stuff: SonarQube, Ansible, Sentry, Mattermost integrated with ChatOps,IBM Integration Bus
see less
"
devops,"Certified Kubernetes Application Developer (CKAD)
Red Hat Certified System Administrator (RHCSA)
Azure Fundamentals (AZ-900)
Responsibilities:

- Creating and managing HA Kubernetes clusters (on-premises)
- Ingress management and k8s external load balancing management (via Nginx proxy server).
- Configuration management of infrastructure and deployment of software using Ansible and Gitlab CI/CD
- Using Docker , Docker-Compose, Dockerfiles for dev and prod environments
- Problem-solving any kind of incidents including production issues.
- Writing Ansible Playbooks To Deploy And Install Relevant Tools In Devops Environment
- Full Control over Git Repositories
- Writing Bash Scripts For System optimization
- AWS Experience (EC2, ELB, Route53, SecurityGroups and so on. Writing Templates To Prepare environment On Amazon Side)
- Cloud Deployment Solutions
- Storage and persistent data management
- GOLANG and Python coding for optimized automation scripts and web-service, middleware development
- Applying concurrent programming design patterns for maximum speed and efficiency.

DevOPS Stack:
Orchestration: Kubernetes, Docker-Swarm
CI/CD: GitLab ,Docker Products, Ansible
Monitoring: Centreon, Zabbix, Grafana/Prometheus
Log Management : ELK Stack, EFK Stack, Sentry
Data management: mongodb, pgsql, NFS, Dynamic NFS provisioning, amazon s3, minio, ceph.
Coding & Scripting: Golang, Python, Bash

My immediate objective is to work for the progress of my company and to establish myself in this work world eventually. To succeed in an environment of growth and excellence and earn a job which provides me job Satisfaction and self development and help me achieve personal as well as organization goals. To be an astute learner and the best performer in our organization. So that I can build an innovative career in our esteemed organization by using my skills and other significant talents.
DevOps Engineer.
Site Reliability Engineer.
SysOps Engineer"
devops,"
Responsibilities:
- Creating Terraform modules for infrastructure
- Support the development team
- Building the AWS fully managed infrastructure from scratch (all covered by the Terraform code)
- Setting up user sign-up and authentication to the mobile and web app using AWS Cognito and third-party messaging services Twilio and SendGrid (all covered by the Terraform code)
- Creation and deployment of microservices infrastructure (ECS Fargate, and needed depending on service e.g. RDS, EFS) from scratch (all covered by the Terraform code)
- Configure the peering and routes between the two regions so that services can communicate with each other
- Configure the VPN to developers can connect to different private services
- Configure the monitoring application using Sentry also SonarQube to that developers can see code analyze
- Securing the application by using Secrets Manager and configuring VPC
Tools & Technologies:
- Terraform
- AWS (EC2, RDS, CloudWatch, IAM, S3, API Gateway, Secret Manager, DynamoDB, ECS, ACM, ECR, EFS, ElastiCache, MSK, Cognito, Lambda), LoadBalancers (ALB, NLB)
- AWS VPC (Configuring peering and routes between 2 regions)
- VPN (WireGuard)
- CI/CD: BitBucket
- SMS/Email messaging: Twilio, SendGrid
- Monitoring: Sentry, SonarQube
- Docker
Role: DevOps Engineer
"
devops,"Contribution to developing and enhancing automation solutions.
Responsibilities:
- Developing, implementing and improving of infrastructure management and deployment automation solutions with focus on Big Data;
- Cloud-based deployment of application clusters with project’s automation solutions;
- Application clusters security patching;
- Cooperation with development and management teams as a part of support and requests handling processes;
- Completing, extending and updating of project documentation.
Contribution:
- Participation and contribution to developing, implementing and enhancing of project solution aimed at infrastructure management and cost optimization.
Tools:
- Linux (CentOS, RHEL, Debian, Ubuntu), GCP, Jenkins, Tonomi, Docker, Ansible, Git (Gerrit), Maven, Bash, Python, Groovy.
Position of DevOps engineer in a company which allows to use and develop existing knowledge and skills, encourages to acquire new ones in order to grow as a specialist."
